image_id,filename,filepath,true_class,model,predicted_class,confidence,failure_type,selection_reason
792,meningioma/Te-me_92.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_92.jpg,meningioma,ResNet50,meningioma,0.83984375,pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A correct B wrong
792,meningioma/Te-me_92.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_92.jpg,meningioma,EfficientNetB0,pituitary,0.93505859375,pairwise_A_correct_B_wrong_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A correct B wrong
557,meningioma/Te-me_148.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_148.jpg,meningioma,ResNet50,glioma,0.75244140625,pairwise_A_wrong_B_correct_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A wrong B correct
557,meningioma/Te-me_148.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_148.jpg,meningioma,EfficientNetB0,meningioma,0.58056640625,pairwise_A_wrong_B_correct_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A wrong B correct
74,glioma/Te-gl_166.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_166.jpg,glioma,ResNet50,notumor,0.7421875,pairwise_A_wrong_B_correct_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A wrong B correct
74,glioma/Te-gl_166.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_166.jpg,glioma,EfficientNetB0,glioma,0.97412109375,pairwise_A_wrong_B_correct_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A wrong B correct
0,glioma/Te-gl_1.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_1.jpg,glioma,ResNet50,pituitary,0.60498046875,pairwise_A_wrong_B_correct_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A wrong B correct
0,glioma/Te-gl_1.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_1.jpg,glioma,EfficientNetB0,glioma,0.552734375,pairwise_A_wrong_B_correct_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A wrong B correct
644,meningioma/Te-me_226.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_226.jpg,meningioma,ResNet50,glioma,0.87890625,pairwise_A_wrong_B_correct_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A wrong B correct
644,meningioma/Te-me_226.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_226.jpg,meningioma,EfficientNetB0,meningioma,0.7265625,pairwise_A_wrong_B_correct_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A wrong B correct
404,meningioma/Te-aug-me_102.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-aug-me_102.jpg,meningioma,ResNet50,pituitary,0.9892578125,pairwise_A_wrong_B_correct_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A wrong B correct
404,meningioma/Te-aug-me_102.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-aug-me_102.jpg,meningioma,EfficientNetB0,meningioma,0.609375,pairwise_A_wrong_B_correct_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A wrong B correct
381,glioma/Te-gl_82.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_82.jpg,glioma,ResNet50,meningioma,0.564453125,pairwise_A_wrong_B_correct_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A wrong B correct
381,glioma/Te-gl_82.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_82.jpg,glioma,EfficientNetB0,glioma,0.481689453125,pairwise_A_wrong_B_correct_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A wrong B correct
730,meningioma/Te-me_36.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_36.jpg,meningioma,ResNet50,glioma,0.88720703125,pairwise_A_wrong_B_correct_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A wrong B correct
730,meningioma/Te-me_36.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_36.jpg,meningioma,EfficientNetB0,meningioma,0.72412109375,pairwise_A_wrong_B_correct_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A wrong B correct
198,glioma/Te-gl_278.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_278.jpg,glioma,ResNet50,notumor,0.7421875,pairwise_A_wrong_B_correct_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A wrong B correct
198,glioma/Te-gl_278.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_278.jpg,glioma,EfficientNetB0,glioma,0.97412109375,pairwise_A_wrong_B_correct_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A wrong B correct
788,meningioma/Te-me_89.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_89.jpg,meningioma,ResNet50,glioma,0.60400390625,pairwise_A_wrong_B_correct_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A wrong B correct
788,meningioma/Te-me_89.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_89.jpg,meningioma,EfficientNetB0,meningioma,0.875,pairwise_A_wrong_B_correct_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A wrong B correct
535,meningioma/Te-me_128.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_128.jpg,meningioma,ResNet50,pituitary,0.6015625,pairwise_A_wrong_B_correct_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A wrong B correct
535,meningioma/Te-me_128.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_128.jpg,meningioma,EfficientNetB0,meningioma,0.744140625,pairwise_A_wrong_B_correct_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: A wrong B correct
595,meningioma/Te-me_182.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_182.jpg,meningioma,ResNet50,glioma,0.85888671875,pairwise_both_wrong_different_preds_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: both wrong different preds
595,meningioma/Te-me_182.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_182.jpg,meningioma,EfficientNetB0,notumor,0.51904296875,pairwise_both_wrong_different_preds_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: both wrong different preds
68,glioma/Te-gl_160.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_160.jpg,glioma,ResNet50,pituitary,0.9453125,pairwise_both_wrong_different_preds_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: both wrong different preds
68,glioma/Te-gl_160.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_160.jpg,glioma,EfficientNetB0,meningioma,0.95166015625,pairwise_both_wrong_different_preds_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: both wrong different preds
5,glioma/Te-gl_103.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_103.jpg,glioma,ResNet50,notumor,0.9853515625,pairwise_both_wrong_different_preds_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: both wrong different preds
5,glioma/Te-gl_103.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_103.jpg,glioma,EfficientNetB0,meningioma,0.9541015625,pairwise_both_wrong_different_preds_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: both wrong different preds
217,glioma/Te-gl_295.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_295.jpg,glioma,ResNet50,notumor,0.51904296875,pairwise_both_wrong_different_preds_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: both wrong different preds
217,glioma/Te-gl_295.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_295.jpg,glioma,EfficientNetB0,meningioma,0.7080078125,pairwise_both_wrong_different_preds_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: both wrong different preds
183,glioma/Te-gl_264.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_264.jpg,glioma,ResNet50,meningioma,1.0,pairwise_both_wrong_different_preds_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: both wrong different preds
183,glioma/Te-gl_264.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_264.jpg,glioma,EfficientNetB0,notumor,0.87890625,pairwise_both_wrong_different_preds_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: both wrong different preds
1497,pituitary/Te-pi_367.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/pituitary/Te-pi_367.jpg,pituitary,ResNet50,meningioma,0.5439453125,pairwise_both_wrong_different_preds_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: both wrong different preds
1497,pituitary/Te-pi_367.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/pituitary/Te-pi_367.jpg,pituitary,EfficientNetB0,glioma,0.8173828125,pairwise_both_wrong_different_preds_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: both wrong different preds
99,glioma/Te-gl_189.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_189.jpg,glioma,ResNet50,notumor,0.630859375,pairwise_both_wrong_different_preds_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: both wrong different preds
99,glioma/Te-gl_189.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_189.jpg,glioma,EfficientNetB0,meningioma,0.900390625,pairwise_both_wrong_different_preds_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: both wrong different preds
784,meningioma/Te-me_85.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_85.jpg,meningioma,ResNet50,pituitary,0.654296875,pairwise_both_wrong_different_preds_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: both wrong different preds
784,meningioma/Te-me_85.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_85.jpg,meningioma,EfficientNetB0,glioma,0.51318359375,pairwise_both_wrong_different_preds_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: both wrong different preds
66,glioma/Te-gl_159.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_159.jpg,glioma,ResNet50,notumor,0.97802734375,pairwise_both_wrong_different_preds_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: both wrong different preds
66,glioma/Te-gl_159.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_159.jpg,glioma,EfficientNetB0,meningioma,0.437255859375,pairwise_both_wrong_different_preds_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: both wrong different preds
280,glioma/Te-gl_351.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_351.jpg,glioma,ResNet50,notumor,0.87353515625,pairwise_both_wrong_different_preds_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: both wrong different preds
280,glioma/Te-gl_351.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_351.jpg,glioma,EfficientNetB0,meningioma,0.76318359375,pairwise_both_wrong_different_preds_ResNet50_vs_EfficientNetB0,ResNet50 vs EfficientNetB0: both wrong different preds
338,glioma/Te-gl_43.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_43.jpg,glioma,VGG16,meningioma,0.54443359375,glioma_meningioma_confusion,VGG16 confused glioma/meningioma
46,glioma/Te-gl_140.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_140.jpg,glioma,VGG16,meningioma,1.0,glioma_meningioma_confusion,VGG16 confused glioma/meningioma
8,glioma/Te-gl_106.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_106.jpg,glioma,VGG16,meningioma,0.9951171875,glioma_meningioma_confusion,VGG16 confused glioma/meningioma
374,glioma/Te-gl_76.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_76.jpg,glioma,VGG16,meningioma,1.0,glioma_meningioma_confusion,VGG16 confused glioma/meningioma
125,glioma/Te-gl_211.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_211.jpg,glioma,VGG16,meningioma,0.9716796875,glioma_meningioma_confusion,VGG16 confused glioma/meningioma
97,glioma/Te-gl_187.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_187.jpg,glioma,VGG16,meningioma,0.74072265625,glioma_meningioma_confusion,VGG16 confused glioma/meningioma
87,glioma/Te-gl_178.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_178.jpg,glioma,VGG16,meningioma,0.7802734375,glioma_meningioma_confusion,VGG16 confused glioma/meningioma
56,glioma/Te-gl_15.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_15.jpg,glioma,VGG16,meningioma,0.9677734375,glioma_meningioma_confusion,VGG16 confused glioma/meningioma
38,glioma/Te-gl_133.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_133.jpg,glioma,VGG16,meningioma,0.62939453125,glioma_meningioma_confusion,VGG16 confused glioma/meningioma
352,glioma/Te-gl_56.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_56.jpg,glioma,VGG16,meningioma,0.68701171875,glioma_meningioma_confusion,VGG16 confused glioma/meningioma
127,glioma/Te-gl_213.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_213.jpg,glioma,ResNet50,meningioma,0.7529296875,glioma_meningioma_confusion,ResNet50 confused glioma/meningioma
11,glioma/Te-gl_109.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_109.jpg,glioma,ResNet50,meningioma,0.9990234375,glioma_meningioma_confusion,ResNet50 confused glioma/meningioma
416,meningioma/Te-aug-me_20.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-aug-me_20.jpg,meningioma,ResNet50,glioma,0.61083984375,glioma_meningioma_confusion,ResNet50 confused glioma/meningioma
182,glioma/Te-gl_263.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_263.jpg,glioma,ResNet50,meningioma,0.671875,glioma_meningioma_confusion,ResNet50 confused glioma/meningioma
143,glioma/Te-gl_228.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_228.jpg,glioma,ResNet50,meningioma,1.0,glioma_meningioma_confusion,ResNet50 confused glioma/meningioma
788,meningioma/Te-me_89.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_89.jpg,meningioma,ResNet50,glioma,0.60400390625,glioma_meningioma_confusion,ResNet50 confused glioma/meningioma
58,glioma/Te-gl_151.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_151.jpg,glioma,ResNet50,meningioma,0.994140625,glioma_meningioma_confusion,ResNet50 confused glioma/meningioma
730,meningioma/Te-me_36.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_36.jpg,meningioma,ResNet50,glioma,0.88720703125,glioma_meningioma_confusion,ResNet50 confused glioma/meningioma
46,glioma/Te-gl_140.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_140.jpg,glioma,ResNet50,meningioma,0.8359375,glioma_meningioma_confusion,ResNet50 confused glioma/meningioma
381,glioma/Te-gl_82.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_82.jpg,glioma,ResNet50,meningioma,0.564453125,glioma_meningioma_confusion,ResNet50 confused glioma/meningioma
728,meningioma/Te-me_34.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-me_34.jpg,meningioma,EfficientNetB0,glioma,0.9697265625,glioma_meningioma_confusion,EfficientNetB0 confused glioma/meningioma
68,glioma/Te-gl_160.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_160.jpg,glioma,EfficientNetB0,meningioma,0.95166015625,glioma_meningioma_confusion,EfficientNetB0 confused glioma/meningioma
11,glioma/Te-gl_109.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_109.jpg,glioma,EfficientNetB0,meningioma,0.98193359375,glioma_meningioma_confusion,EfficientNetB0 confused glioma/meningioma
217,glioma/Te-gl_295.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_295.jpg,glioma,EfficientNetB0,meningioma,0.7080078125,glioma_meningioma_confusion,EfficientNetB0 confused glioma/meningioma
189,glioma/Te-gl_27.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_27.jpg,glioma,EfficientNetB0,meningioma,0.5390625,glioma_meningioma_confusion,EfficientNetB0 confused glioma/meningioma
164,glioma/Te-gl_247.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_247.jpg,glioma,EfficientNetB0,meningioma,0.9052734375,glioma_meningioma_confusion,EfficientNetB0 confused glioma/meningioma
97,glioma/Te-gl_187.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_187.jpg,glioma,EfficientNetB0,meningioma,0.82763671875,glioma_meningioma_confusion,EfficientNetB0 confused glioma/meningioma
66,glioma/Te-gl_159.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_159.jpg,glioma,EfficientNetB0,meningioma,0.437255859375,glioma_meningioma_confusion,EfficientNetB0 confused glioma/meningioma
495,meningioma/Te-aug-me_92.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/meningioma/Te-aug-me_92.jpg,meningioma,EfficientNetB0,glioma,0.94970703125,glioma_meningioma_confusion,EfficientNetB0 confused glioma/meningioma
58,glioma/Te-gl_151.jpg,/kaggle/input/datasets/masoudnickparvar/brain-tumor-mri-dataset/Testing/glioma/Te-gl_151.jpg,glioma,EfficientNetB0,meningioma,0.7392578125,glioma_meningioma_confusion,EfficientNetB0 confused glioma/meningioma
